ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,2,5,18,1.84709359163387,162592.6781931,162594.5386867,0,1.66588750001392,5
2,1,1,9,21,1.26687482569196,162596.2074282,162597.4861348,0,2.94618109997828,7
3,1,1,1,6,1.21137704378985,162600.4351405,162601.6601506,0,2.724554800021,2
4,1,2,9,17,1.59156253215651,162604.385132,162605.9902995,0,1.56550080000306,7
5,1,1,1,22,1.16652451816618,162607.5576778,162608.7351274,0,2.28215690000798,1
6,1,2,1,9,1.58911729859675,162611.0174573,162612.6179099,0,2.52164689998608,3
7,1,2,6,3,1.02481562781739,162615.1396666,162616.1753337,0,1.65554269999848,5
8,1,1,5,8,1.38042174707694,162617.8309878,162619.2226869,0,1.29978860000847,5
9,1,2,4,10,1.34308686350744,162620.5226136,162621.8768801,0,1.80237720001605,4
10,1,2,8,16,1.62682476613683,162623.6793596,162625.3181449,0,1.25259560000268,6
11,1,1,8,4,1.84975136938328,162626.5708718,162628.4316118,0,2.05705779997515,7
12,1,2,2,7,1.70311964045007,162630.4887955,162632.2032726,0,3.09760860001552,2
13,1,2,8,20,1.95499842758594,162635.3010083,162637.2680576,0,1.41455869999481,7
14,1,1,9,9,1.59010896234181,162638.6827627,162640.2840806,0,1.31031290002284,8
15,1,2,7,11,1.42159273596485,162641.5945429,162643.0277293,0,1.89370089999284,6
16,1,2,5,7,1.11596709037274,162644.9215563,162646.0490311,0,1.66413499999908,5
17,1,1,4,13,1.43079170928755,162647.7132751,162649.1562275,0,0.988232200004859,5
18,1,1,7,10,1.72618730633702,162650.1445864,162651.8841837,0,1.34202320000622,6
19,1,1,3,14,1.56465622000717,162653.2263537,162654.8026082,0,2.59118089999538,3
20,1,2,6,10,1.81711408955067,162657.3939151,162659.221855,0,1.16404439997859,6
21,1,1,9,13,1.20973171276488,162660.3860624,162661.6068541,0,1.88689429999795,6
22,1,2,6,12,1.12430922449992,162663.4939082,162664.6277155,0,2.14699660000042,6
23,1,1,3,8,1.01844526895842,162666.7748298,162667.8048826,0,1.83178450001287,4
24,1,2,5,8,1.33254591768739,162669.6367917,162670.9803533,0,0.992637699993793,5
25,1,1,2,13,1.79665680433946,162671.973182,162673.7805651,0,1.76467760000378,3
26,1,1,2,11,1.1251795351592,162675.5453651,162676.6804682,0,1.00604439998278,3
27,1,2,2,10,1.08226173434053,162677.6866162,162678.7821447,0,1.33113849998335,3
28,1,2,3,15,1.20879201267319,162680.1134078,162681.3331952,0,1.45166290001362,4
29,1,2,6,8,1.23367963336766,162682.7850202,162684.0295642,0,1.71216450000065,6
30,1,2,5,19,1.74094532401871,162685.7419035,162687.4926786,0,1.38103449999471,5
31,1,2,4,8,1.99825831090006,162688.8738335,162690.8833502,0,1.70304700001725,6
32,1,2,4,18,1.77161477942723,162692.5866784,162694.3699248,0,1.04818660000456,5
33,1,1,4,17,1.30607559815088,162695.4182311,162696.7343163,0,1.57576370000606,4
34,1,1,5,21,1.03327040553666,162698.3102026,162699.3543705,0,1.5921966000169,5
35,1,1,5,5,1.0706824630759,162700.9466722,162702.0274925,0,1.81110819999594,6
36,1,2,2,2,1.4287549120909,162703.8387205,162705.2798995,0,1.37547050000285,4
37,1,1,8,1,1.49977249033708,162706.6554991,162708.1663185,0,2.64618969999719,8
38,1,1,1,14,1.40704730995921,162710.8126574,162712.2308401,0,2.93962459999602,2
39,1,1,6,21,1.89805168892509,162715.1705841,162717.0812881,0,1.48148320001201,6
40,1,2,4,19,1.63699711646152,162718.5628897,162720.2110888,0,2.15394119999837,5
41,1,1,1,18,1.70341829374641,162722.365152,162724.078612,0,1.28116429998772,3
42,1,2,9,3,1.83428274599343,162725.3599221,162727.2057227,0,1.44896900001913,7
43,1,1,5,20,1.778059691179,162728.6548211,162730.4442523,0,2.01833469999838,5
44,1,2,9,9,1.33402860084461,162732.4627508,162733.8096296,0,2.33434080000734,8
45,1,1,8,14,1.62216282612763,162736.1441201,162737.7786596,0,1.30244649999077,8
46,1,2,7,2,1.23952190000848,162739.081236,162740.3311875,0,0.946525799983647,7
47,1,2,6,18,1.80701085506121,162741.2778334,162743.0972319,0,1.73280289999093,6
48,1,2,7,1,1.01627636734012,162744.8301554,162745.8577615,0,2.08921520001604,6
49,1,1,9,11,1.20735447914504,162747.9470966,162749.1659637,0,1.19249119999586,7
50,1,1,2,21,1.82406223974133,162750.3585926,162752.1942091,0,2.69202129999758,3
51,1,2,1,13,1.98294350055842,162754.886354,162756.8801048,0,1.27315650001401,3
52,1,2,9,6,1.80412331338883,162758.1534158,162759.9686792,0,2.06216839997796,7
53,1,2,9,12,1.52203207747252,162762.0309696,162763.5642139,0,2.17904789999011,8
54,1,1,5,15,1.36176377156864,162765.7433712,162767.1163369,0,1.34333199998946,5
55,1,2,5,16,1.75727893221372,162768.4597837,162770.2291403,0,1.53290059999563,5
56,1,2,4,21,1.80870759567635,162771.7621911,162773.5822247,0,1.46693320001941,5
57,1,2,7,9,1.92244390000748,162775.0493259,162776.9829679,0,1.348691399995,6
58,1,1,7,1,1.97883494324593,162778.3317595,162780.323258,0,1.03525040001841,6
59,1,1,3,17,1.85671185749821,162781.358644,162783.2271805,0,2.92940360002103,3
60,1,1,5,9,1.32564936489599,162786.1567589,162787.4937154,0,1.58936310000718,4
61,1,2,8,12,1.03691055407145,162789.0832045,162790.1317284,0,1.57827499997802,7
62,1,1,4,6,1.84414285489359,162791.7101018,162793.5665705,0,1.78089850000106,5
63,1,1,8,9,1.29778428535024,162795.3476061,162796.6578511,0,2.30691109999316,7
64,1,2,6,2,1.70795518600046,162798.9648889,162800.6841537,0,1.19245050000609,6
65,1,1,9,5,1.34808205460032,162801.8767404,162803.2361829,0,2.03272260000813,9
66,1,1,7,3,1.84077259194217,162805.269031,162807.1205194,0,2.05590209999355,7
67,1,1,3,13,1.13033431390327,162809.1766029,162810.3175859,0,2.41131270001642,4
68,1,2,9,15,1.72001343566557,162812.7290856,162814.4608981,0,1.86026000001584,8
69,1,1,6,8,1.89034161483851,162816.3212664,162818.2239526,0,1.15403239999432,6
70,1,1,9,14,1.24175989308751,162819.3781166,162820.6301838,0,1.87985659998958,9
71,1,2,8,9,1.58260899876853,162822.5101408,162824.1041896,0,2.39820379999583,9
72,1,2,5,21,1.91850360834467,162826.5025199,162828.4328695,0,1.2514732000127,5
73,1,2,8,5,1.97500781254812,162829.6844947,162831.6716628,0,1.69994389999192,8
74,1,2,5,22,1.77512578886853,162833.3717206,162835.1572762,0,2.37752389998059,5
75,1,1,4,18,1.558772219222,162837.5349186,162839.1066587,0,1.15399920000345,4
76,1,2,2,15,1.29643804834232,162840.2607662,162841.5701331,0,1.59747430001153,2
77,1,2,2,21,1.53731703902132,162843.1677445,162844.7162822,0,1.36823939997703,4
78,1,2,7,6,1.79045137941705,162846.0846663,162847.8868919,0,2.44029669999145,7
79,1,1,5,6,1.66501531270109,162850.3273117,162852.0046875,0,1.54529749997891,6
