ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,1,8,15,1.59716973666294,263118.5475959,263120.1513168,0,3.28983950003749,9
2,1,1,2,18,1.53014981512979,263123.4427217,263124.984364,0,2.32074370002374,3
3,1,1,7,19,1.22461363305561,263127.3062992,263128.5422896,0,2.0026358999894,8
4,1,1,8,19,1.42846136477775,263130.5458298,263131.985181,0,1.44007169996621,8
5,1,2,3,14,1.63950241581726,263133.4274215,263135.0784042,0,1.21852410002612,3
6,1,1,7,2,1.45479057868352,263136.2989045,263137.7641348,0,1.18881570000667,8
7,1,2,2,19,1.67834723816287,263138.9534362,263140.6439913,0,2.85311109997565,3
8,1,1,2,20,1.87852701318315,263143.4972409,263145.3869402,0,0.941909999994095,1
9,1,1,3,6,1.09558447883448,263146.328968,263147.4347721,0,2.96612930000992,5
10,1,1,1,22,1.36125774803796,263150.4010442,263151.7737858,0,2.42728410003474,1
11,1,1,1,20,1.92422091144268,263154.2011955,263156.1371785,0,1.08783629996469,1
12,1,1,9,6,1.72965201674113,263157.2251452,263158.9654024,0,1.8675209999783,8
13,1,2,7,1,1.90048201749841,263160.8330601,263162.7432769,0,3.35384560003877,6
14,1,1,3,1,1.59423955765376,263166.0972613,263167.7028216,0,1.97809039999265,3
15,1,2,6,15,1.12602401335466,263169.6810465,263170.8168364,0,1.60819589998573,6
16,1,1,3,13,1.34902926177758,263172.4251598,263173.7864247,0,1.10261719999835,5
17,1,1,6,2,1.16030455272344,263174.889162,263176.0601473,0,1.06876639998518,5
18,1,1,7,18,1.33891354075408,263177.1290737,263178.4788272,0,1.11403379996773,6
19,1,1,1,16,1.07582020759912,263179.593016,263180.6783266,0,1.08239599998342,3
20,1,1,1,19,1.36955656132029,263181.7608604,263183.1425297,0,2.46644719998585,3
21,1,1,2,4,1.05720300299034,263185.609117,263186.6766141,0,1.22813830000814,4
22,1,1,4,8,1.51730990210188,263187.9048712,263189.4332799,0,1.02356479997979,5
23,1,1,4,11,1.59843505077279,263190.4569533,263192.0656918,0,0.911087200045586,5
24,1,1,5,13,1.07617085584928,263192.9769052,263194.0632462,0,0.705563099996652,5
25,1,2,3,4,1.88723975658572,263194.7689455,263196.6654754,0,0.743467400025111,5
26,1,2,7,8,1.38591946817486,263197.4090456,263198.8085529,0,1.36833250004565,6
27,1,1,8,2,1.15474993273247,263200.1769909,263201.3422507,0,0.954812799987849,7
28,1,1,9,5,1.99650192217194,263202.2972165,263204.3046169,0,1.48019000003114,9
29,1,2,7,5,1.17761078154494,263205.784909,263206.9731947,0,1.22742099995958,6
30,1,1,5,7,1.00209554479085,263208.2007323,263209.2139006,0,0.850596500036772,5
31,1,2,1,9,1.1809862828132,263210.0646977,263211.2562457,0,1.5044876000029,3
