ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,1,2,17,1.11734994610377,682756.1125372,682757.2583444,0,1.29042490001302,1
2,1,1,3,9,1.49431016754865,682758.5508914,682760.0720778,0,1.43654089991469,3
3,1,2,6,9,1.8649915289897,682761.5098154,682763.4006961,0,1.34793609997723,5
4,1,2,1,22,1.61130079431115,682764.748959,682766.3858174,0,0.794791500084102,1
5,1,2,2,2,1.2520377066971,682767.1818608,682768.4588027,0,1.60451549990103,4
6,1,1,7,22,1.0892581467904,682770.0634318,682771.1766581,0,1.42796300002374,7
7,1,1,7,9,1.4419142395778,682772.6048742,682774.0701192,0,1.62261389999185,7
8,1,2,7,13,1.03805427978994,682775.6927818,682776.7524069,0,1.31621459999587,6
9,1,2,9,21,1.1208602713602,682778.0686671,682779.2157912,0,1.11674440000206,8
10,1,2,6,6,1.60838213415177,682780.3326251,682781.968624,0,1.3319886000827,6
11,1,2,6,11,1.50853546805949,682783.3007197,682784.8308087,0,1.21373580000363,6
12,1,2,8,12,1.37518105407351,682786.04459,682787.4411783,0,1.14741660002619,8
13,1,1,6,19,1.78376002800797,682788.5887005,682790.4016861,0,1.65095239994116,5
14,1,1,9,5,1.93206329828928,682792.0526855,682794.0081046,0,1.39665989996865,9
15,1,1,3,1,1.39857762282981,682795.4048123,682796.8223187,0,1.35043470002711,4
16,1,2,6,22,1.46701983284938,682798.1727988,682799.6650367,0,2.45936750003602,6
17,1,2,5,19,1.23312222696909,682802.1244736,682803.3844419,0,1.3377742000157,5
18,1,2,2,17,1.28528670817784,682804.7222601,682806.0275278,0,1.18263690010644,2
19,1,1,2,9,1.68492771140827,682807.2102229,682808.9184653,0,0.84600290004164,1
20,1,2,2,20,1.85482255929456,682809.7645343,682811.6448504,0,0.847784999990836,1
21,1,2,3,16,1.61543897421911,682812.4926844,682814.1318295,0,1.29402410006151,4
22,1,1,6,5,1.7051144503972,682815.4259492,682817.1549087,0,1.44957329996396,7
23,1,1,6,10,1.41792794258002,682818.6045544,682820.0424314,0,1.29988269996829,6
24,1,2,9,4,1.88539075310438,682821.3423586,682823.2523101,0,1.15237849997357,9
25,1,2,1,16,1.12547175345098,682824.404736,682825.5540776,0,1.25046979996841,3
26,1,2,9,2,1.42284266312107,682826.8046426,682828.2493254,0,1.68315799999982,8
27,1,1,4,21,1.64145207428328,682829.9325299,682831.5993755,0,1.62909469997976,4
28,1,1,4,19,1.2896964293354,682833.2285139,682834.5395714,0,1.19286680000369,5
29,1,2,8,13,1.96805473386125,682835.732482,682837.7287219,0,0.99577469995711,8
30,1,1,3,8,1.25147723114912,682838.7245412,682839.9989828,0,1.93345439992845,3
31,1,2,7,4,1.7171277668113,682841.9324825,682843.6761393,0,1.08848320005927,8
32,1,1,1,8,1.31037369312116,682844.764669,682846.1001423,0,2.15216950001195,2
33,1,2,7,12,1.0158390420133,682848.2523849,682849.2963061,0,1.40416410006583,7
34,1,1,4,13,1.34602155945123,682850.7005176,682852.0720581,0,1.63645360001829,6
35,1,1,5,7,1.35130902219682,682853.7085587,682855.0815815,0,1.2668854999356,5
36,1,2,7,20,1.15944279346741,682856.3485161,682857.5307087,0,1.62618520006072,7
37,1,2,1,10,1.02800857665296,682859.156991,682860.211454,0,1.32922660000622,3
38,1,2,6,16,1.79554373694673,682861.5407273,682863.3579146,0,1.49465539993253,6
39,1,2,4,10,1.59693054068373,682864.8526158,682866.4749189,0,1.15367839997634,5
40,1,2,2,7,1.24408901081693,682867.6286431,682868.9003044,0,1.54425669996999,3
41,1,2,8,2,1.08211222455194,682870.4446296,682871.5527106,0,1.2839946000604,7
42,1,2,4,2,1.93189368911286,682872.8367503,682874.7919801,0,1.0686168000102,5
43,1,2,3,3,1.6217737263398,682875.8606424,682877.5061347,0,1.41844509996008,3
44,1,1,6,21,1.69250833409734,682878.9246263,682880.6417011,0,2.47488919994794,6
45,1,2,7,22,1.30496944825966,682883.1166369,682884.4485183,0,2.57226440007798,6
46,1,2,1,6,1.59101605343581,682887.0208309,682888.6335632,0,1.443129900028,2
47,1,1,2,6,1.14996502507754,682890.0767414,682891.2497938,0,0.778851500013843,2
48,1,1,2,12,1.76472292570854,682892.0286932,682893.8174444,0,0.987232199986465,1
49,1,1,4,2,1.73713156346543,682894.8047238,682896.5669509,0,1.26173369993921,5
50,1,1,2,21,1.6684881054994,682897.8287299,682899.5187904,0,1.21377270005178,1
51,1,1,1,6,1.98201764185155,682900.7327225,682902.7403634,0,1.98424330004491,2
52,1,2,4,3,1.13667220089447,682904.7246526,682905.8869576,0,1.45361079997383,5
53,1,1,9,16,1.59911611468891,682907.3406143,682908.9643897,0,1.15207020007074,8
54,1,1,1,21,1.14160933358024,682910.1165276,682911.2863131,0,1.15036500000861,2
55,1,1,6,4,1.9750718021305,682912.4367244,682914.4330545,0,2.40372499998193,7
56,1,1,9,8,1.24612357135546,682916.8368274,682918.1066599,0,0.857694100006483,9
57,1,1,3,20,1.65568111389953,682918.9643997,682920.640542,0,1.36462470004335,1
58,1,1,9,15,1.63510641683715,682922.0052569,682923.6658103,0,1.0241251999978,9
59,1,1,6,13,1.88945244478997,682924.6899922,682926.6011288,0,1.41790080000646,5
60,1,1,2,4,1.46772297192527,682928.0197187,682929.5087691,0,1.34382070007268,2
61,1,1,5,21,1.86702787870187,682930.8526396,682932.7437186,0,1.44554660003632,5
62,1,1,2,15,1.06947545980051,682934.1893785,682935.2837427,0,1.10908460000064,9
63,1,1,6,9,1.86570156314517,682936.3929835,682938.2822287,0,1.40767949994188,5
64,1,1,7,13,1.85034777413907,682939.6899989,682941.5643569,0,1.13626869989093,7
65,1,1,9,3,1.95307395981482,682942.7006729,682944.6788571,0,1.27981850004289,8
66,1,1,4,7,1.96508004573003,682945.9587208,682947.9469089,0,1.20172789995559,5
67,1,2,4,4,1.43851226121369,682949.1486818,682950.604762,0,1.16779500001576,5
68,1,2,2,11,1.21750448738439,682951.7726049,682953.0121674,0,1.69691419997253,6
69,1,1,1,11,1.56712256682538,682954.7091319,682956.3012195,0,1.27149529999588,3
70,1,1,8,10,1.06302225598321,682957.572762,682958.6596253,0,1.40096070000436,7
71,1,1,1,10,1.73132485516342,682960.0606326,682961.8135511,0,1.21499390003737,2
72,1,1,4,15,1.82182290085291,682963.0285896,682964.8741442,0,1.88250119995791,4
73,1,1,9,1,1.15413568589954,682966.7566918,682967.9356106,0,1.20491259999108,9
74,1,1,3,4,1.18449524622397,682969.1406168,682970.3465721,0,1.41788379999343,4
75,1,2,9,8,1.43681839728839,682971.7645049,682973.2249888,0,1.47552750003524,9
76,1,2,5,22,1.19755853611547,682974.7005623,682975.9230289,0,1.43360339989886,4
77,1,2,2,6,1.59430838880788,682977.3567016,682978.9776162,0,1.76338640006725,4
78,1,2,6,5,1.61187978126596,682980.7411109,682982.3768153,0,1.56367439997848,6
79,1,1,9,7,1.20209241962987,682983.9405571,682985.1638987,0,1.23283509991597,8
80,1,2,3,2,1.95821021125459,682986.3967859,682988.3797498,0,1.34481630008668,3
81,1,1,8,19,1.26198208578184,682989.724645,682991.0105684,0,2.27409149997402,7
82,1,1,8,15,1.72358812553703,682993.2847097,682995.030307,0,0.910423399996944,9
83,1,1,3,21,1.36580474597586,682995.9407775,682997.3318865,0,1.76079880003817,2
84,1,1,5,3,1.4380776433021,682999.0927318,683000.5497945,0,1.31920150003862,5
85,1,2,1,21,1.01769841373009,683001.8690434,683002.9108879,0,1.56585249991622,2
86,1,1,7,5,1.22106051094951,683004.4767854,683005.7191792,0,1.49356890004128,8
87,1,1,6,16,1.97737950428854,683007.2127941,683009.2127493,0,1.56000810000114,6
88,1,2,1,5,1.27015219465153,683010.7728066,683012.0654846,0,1.88326189992949,2
89,1,1,2,7,1.23312488648919,683013.9487916,683015.2089669,0,0.819660700042732,1
90,1,2,8,17,1.82985794514394,683016.0286741,683017.884374,0,1.11237220000476,9
91,1,2,8,11,1.38994433760055,683018.9967923,683020.4139206,0,1.02277380006853,9
92,1,2,6,13,1.21976016151118,683021.4367412,683022.680834,0,1.82787639996968,6
93,1,2,3,10,1.96417765860823,683024.5087564,683026.4994192,0,1.18640200002119,4
94,1,2,7,14,1.18364747690399,683027.6862686,683028.8911698,0,1.18559990008362,7
95,1,2,7,7,1.60825696988425,683030.0768203,683031.709075,0,1.69571090000682,6
96,1,2,2,16,1.38077157456464,683033.4048311,683034.8066549,0,1.50993260007817,2
97,1,2,7,21,1.69894687110417,683036.3166536,683038.0402328,0,1.06839140004013,7
98,1,1,9,2,1.56729072414399,683039.1086759,683040.6999551,0,0.880652400082909,9
99,1,1,5,18,1.53766685437186,683041.5806525,683043.1430173,0,1.15769039990846,5
100,1,1,8,14,1.53780288995335,683044.3007541,683045.8631678,0,1.04182759998366,9
101,1,2,4,21,1.7942666850474,683046.9051429,683048.7241426,0,2.01651350001339,3
102,1,1,8,7,1.69050546760452,683050.7407032,683052.4570144,0,1.37164799997117,7
103,1,1,2,10,1.10122749221849,683053.8287085,683054.9543091,0,2.66635909990873,2
104,1,1,4,1,1.12543277641357,683057.6207328,683058.772256,0,1.74485510005616,5
105,1,2,8,18,1.02352201502626,683060.5171794,683061.5652835,0,2.42895640002098,8
106,1,1,2,2,1.28286862068785,683063.9943466,683065.298766,0,0.889845300000161,2
107,1,2,8,14,1.71288497700542,683066.1887011,683067.9261962,0,1.58248810004443,9
108,1,2,1,17,1.91422991675829,683069.5087333,683071.4480457,0,1.37273439997807,1
109,1,2,4,8,1.73632458342693,683072.8208273,683074.5819535,0,1.31862519995775,5
110,1,1,4,11,1.02177460652716,683075.900624,683076.9453412,0,1.15533970005345,5
111,1,1,2,18,1.09774587544631,683078.1007262,683079.2225324,0,1.14995569991879,2
112,1,2,4,13,1.51848346385811,683080.3725887,683081.9188428,0,1.54176150006242,5
113,1,2,5,1,1.69309111467129,683083.4606496,683085.1818282,0,1.15081270004157,5
114,1,2,9,17,1.09159513650019,683086.3326879,683087.4516504,0,1.12896530004218,9
115,1,2,8,6,1.67451860272874,683088.5806628,683090.2817175,0,0.842982000089251,9
116,1,1,9,9,1.30740071625045,683091.1247435,683092.4545402,0,0.758090900024399,9
117,1,2,1,15,1.46510439651631,683093.212678,683094.7032493,0,1.18165000004228,1
118,1,2,6,21,1.19141174469006,683095.8849847,683097.0959759,0,2.45280500000808,7
119,1,2,6,1,1.24731448475227,683099.5488263,683100.8150743,0,1.83771399990655,5
120,1,1,5,14,1.81468267480892,683102.6528349,683104.4893025,0,1.47539929999039,5
121,1,1,4,20,1.59579109002412,683105.9647499,683107.5880952,0,1.55249899998307,4
122,1,2,8,9,1.76060754012624,683109.1406628,683110.9259321,0,1.15865090000443,8
123,1,2,4,18,1.69011310636204,683112.084666,683113.7974337,0,1.33525610005017,5
124,1,2,5,4,1.93349097575411,683115.1327369,683117.090895,0,2.65794679999817,5
125,1,2,2,9,1.06724335892497,683119.7488864,683120.8444207,0,1.48839640000369,1
