ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,1,9,7,1.72117389167183,679817.1613041,679818.896644403,0,1.60421149677131,8
2,1,1,8,11,1.27591728660917,679820.5043799,679821.790775514,0,1.26582568569575,7
3,1,2,5,22,1.76882020104839,679823.0574098,679824.851290506,0,1.89513569395058,4
4,1,1,6,9,1.79181340595932,679826.7469461,679828.560453619,0,1.31777118099853,4
5,1,1,3,22,1.9012437653149,679829.880467,679831.803944306,0,1.24984799360391,1
6,1,1,3,20,1.09475607358465,679833.0553357,679834.182489806,0,1.06754559383262,1
7,1,2,1,13,1.87989143672495,679835.2503206,679837.159831505,0,1.55182729463559,3
8,1,1,2,14,1.28652585536401,679838.7118025,679840.020721507,0,1.28959969303105,2
9,1,1,8,20,1.20644658645986,679841.3105171,679842.532327305,0,1.32192419504281,7
10,1,1,8,8,1.3988390778978,679843.8544295,679845.276793305,0,1.50885129463859,8
11,1,1,7,13,1.7167565253377,679846.7858285,679848.520251706,0,1.24838819354773,4
12,1,2,3,14,1.12837932689256,679849.7687797,679850.932076706,0,1.25343709392473,3
13,1,1,4,15,1.7942511794133,679852.1857006,679854.009184806,0,1.29132589348592,3
14,1,2,6,22,1.91765495224819,679855.300703,679857.236100205,0,1.49590389465448,3
15,1,1,7,4,1.60229231943182,679858.7322626,679860.363046106,0,1.25962419377174,7
16,1,1,6,6,1.28163130116074,679861.6228537,679862.924546406,0,1.44364429346751,3
17,1,1,5,16,1.99575905016576,679864.368324,679866.384240107,0,1.25134999328293,4
18,1,1,7,16,1.45503154811525,679867.6357197,679869.112086005,0,1.52633939543739,6
19,1,1,9,20,1.82666365167387,679870.6385913,679872.488636302,0,1.31295999791473,8
20,1,2,5,18,1.44902896594687,679873.8017406,679875.282967806,0,1.761809693533,3
21,1,1,4,1,1.62975844243136,679877.0449456,679878.709403906,0,1.41222949384246,3
22,1,2,1,21,1.38366426097841,679880.1217959,679881.537032106,0,1.49927999358624,2
23,1,1,1,18,1.43757389998357,679883.0364585,679884.497740906,0,1.06185629428364,1
24,1,2,7,21,1.87201545894533,679885.5597718,679887.441812702,0,1.63777059805579,7
25,1,2,6,14,1.15471799698151,679889.0797591,679890.252826407,0,1.59530319331679,4
26,1,2,8,19,1.96116352811198,679891.8482991,679893.845566906,0,1.89149949385319,7
27,1,2,1,2,1.86589083083406,679895.7372576,679897.621283806,0,1.67126449372154,2
28,1,2,6,17,1.43265072692348,679899.2926815,679900.748320605,0,1.48464519449044,5
29,1,1,7,3,1.05342966039755,679902.233151,679903.309809707,0,1.14325389254373,6
30,1,2,6,8,1.08729299611016,679904.4532074,679905.555306406,0,0.951767094200477,6
31,1,2,4,17,1.58653158078964,679906.507223,679908.116794107,0,1.45877499307971,4
32,1,1,9,17,1.08497183467329,679909.5757992,679910.678298607,0,1.38694079348352,8
33,1,2,9,22,1.33655382294431,679912.0654023,679913.422766906,0,1.2871230939636,9
34,1,2,4,15,1.56308989881518,679914.7100973,679916.300293007,0,1.74489489302505,3
35,1,2,4,10,1.05338890013957,679918.0454019,679919.127927607,0,1.55699059320614,4
36,1,1,5,11,1.71863764667184,679920.6851016,679922.421297205,0,1.22602819453459,5
37,1,1,8,7,1.67867878853456,679923.6475103,679925.348729506,0,2.13245179387741,8
38,1,1,3,2,1.71523562836544,679927.4813818,679929.224252606,0,1.60357779357582,3
39,1,2,6,4,1.56305410489308,679930.8280103,679932.417835006,0,2.32251749397255,4
40,1,1,2,13,1.48269841839048,679934.7405494,679936.243429407,0,2.15538629330695,3
41,1,2,2,3,1.76883813149237,679938.3989728,679940.185493105,0,1.26257699541748,2
42,1,2,1,16,1.08463323254886,679941.4482082,679942.564037104,0,1.21435799577739,1
43,1,1,4,14,1.04255124187738,679943.7785905,679944.842780502,0,1.73903589812107,4
