ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,2,7,9,1.64094629449927,231296.8627305,231298.5124467,0,2.61529679998057,6
2,1,1,2,16,1.61243227444934,231301.1295281,231302.7515265,0,1.95952319999924,4
3,1,2,1,11,1.68730431551298,231304.712049,231306.4112284,0,2.50692910002545,3
4,1,2,2,5,1.85818048618601,231308.9188964,231310.7878577,0,1.54299770001671,4
5,1,2,7,6,1.80820761364525,231312.3331082,231314.1535923,0,2.08031160000246,5
6,1,2,8,22,1.42074985688457,231316.2358492,231317.6686324,0,1.13726470002439,6
7,1,2,9,3,1.29250586345907,231318.8065612,231320.1112806,0,1.14136110001709,6
8,1,2,9,12,1.48143787571927,231321.2527673,231322.7442491,0,1.05770059998031,6
9,1,2,3,6,1.5291235689778,231323.8020669,231325.3430451,0,1.59396970001399,5
10,1,1,6,2,1.17164298871284,231326.9371452,231328.1212397,0,1.00214520000736,5
11,1,2,1,17,1.67891695120003,231329.1235203,231330.8132205,0,1.23743620002642,3
12,1,1,3,15,1.54616218750825,231332.0507942,231333.6087441,0,0.87366720000864,4
13,1,1,3,6,1.8208387692558,231334.4825172,231336.3146084,0,0.884504000016022,5
14,1,2,5,4,1.88106689628274,231337.1992433,231339.0921424,0,2.16982129999087,5
15,1,1,5,6,1.49223362525724,231341.2620961,231342.7645762,0,1.35932060002233,5
16,1,1,1,4,1.9287461885565,231344.124007,231346.063808,0,0.657481700007338,5
17,1,1,4,4,1.82227767175808,231346.7214256,231348.555528,0,0.746680100011872,5
18,1,2,2,18,1.66804277040472,231349.3023757,231350.9808643,0,1.50344599998789,4
19,1,2,4,12,1.01324190104596,231352.4844234,231353.5091188,0,0.94160190000548,5
20,1,1,7,5,1.68811275155639,231354.4508411,231356.1498435,0,1.01765640001395,6
21,1,2,2,8,1.17701840991491,231357.167668,231358.356524,0,1.09275599999819,4
22,1,2,9,6,1.66005623432277,231359.4493981,231361.121163,0,0.899828399997205,6
23,1,1,1,1,1.65943467937361,231362.0210954,231363.6924379,0,1.34544189998996,4
24,1,2,2,21,1.2673288243202,231365.0379846,231366.31634,0,1.13306530000409,4
25,1,1,3,20,1.1964194941106,231367.4495319,231368.6583621,0,0.832875500025693,4
26,1,1,7,19,1.78629634916611,231369.4913625,231371.2898579,0,1.36355390000972,7
27,1,2,2,1,1.78763292557188,231372.6535281,231374.4529785,0,1.13245269999607,4
28,1,1,7,20,1.92790688962285,231375.5855317,231377.5246114,0,2.82950500000152,7
29,1,1,9,21,1.86419230723191,231380.3542207,231382.2300668,0,1.12099990001298,7
30,1,2,3,1,1.44364936168669,231383.3511923,231384.8039078,0,1.80486209999071,5
31,1,2,5,6,1.88938149916574,231386.6089811,231388.5088792,0,2.76781069999561,5
32,1,1,5,17,1.38214097661534,231391.276827,231392.6702801,0,0.898293300007936,5
33,1,1,8,6,1.57710655339615,231393.568682,231395.1563547,0,1.11931680000271,6
34,1,2,8,17,1.59286971646577,231396.2757763,231397.8788137,0,0.843444500002079,6
35,1,2,3,16,1.68508783504605,231398.7223631,231400.4185382,0,1.9610176999995,4
36,1,2,8,5,1.63471064880515,231402.3796817,231404.0241869,0,0.902359800005797,6
37,1,2,7,10,1.59914612534472,231404.9266598,231406.5362768,0,1.13200389998383,6
38,1,2,8,12,1.03350421895682,231407.6683417,231408.7135749,0,0.771516600012546,6
39,1,1,9,10,1.04908631549134,231409.4852906,231410.5455063,0,0.895283499994548,6
40,1,2,6,13,1.40360946100318,231411.4409052,231412.8556381,0,0.992635300004622,5
41,1,1,7,9,1.52785726956742,231413.8483861,231415.3879228,0,1.87734609999461,6
42,1,2,6,2,1.10974555504482,231417.2653867,231418.385733,0,0.635005099989939,5
43,1,1,7,13,1.50312518504305,231419.0208439,231420.5352728,0,2.37325399997644,6
44,1,2,6,1,1.09952441758977,231422.9086591,231424.0186046,0,2.03179130001809,5
45,1,1,3,18,1.77836724509086,231426.0505219,231427.8412487,0,0.731081500009168,4
46,1,1,3,19,1.57970949658422,231428.5724401,231430.1621151,0,2.57278659997974,5
47,1,2,9,19,1.88839835001257,231432.7350236,231434.6347986,0,2.51797350001289,5
48,1,1,4,7,1.65051668677284,231437.1529003,231438.8160577,0,0.84344830000191,5
49,1,2,9,8,1.97223443965642,231439.6596309,231441.6422811,0,0.769566899980418,6
50,1,1,4,2,1.63001206388367,231442.4120067,231444.0521484,0,0.655763100017793,5
51,1,1,4,11,1.26148223833302,231444.7080401,231445.9795855,0,1.00009280000813,5
52,1,2,8,11,1.85463344360504,231446.9797823,231448.8457649,0,0.845189199986635,6
53,1,2,4,10,1.54718807446686,231449.6910153,231451.2520461,0,1.20638869999675,5
54,1,1,1,21,1.03598346703099,231452.4585457,231453.5042132,0,0.88611559997662,4
55,1,1,5,9,1.70516894047566,231454.3904351,231456.1067103,0,2.62081849999959,5
56,1,1,8,15,1.80621635087452,231458.7276472,231460.546055,0,1.674094099988,6
57,1,1,7,22,1.18902425581529,231462.2202608,231463.420946,0,2.82201090001035,6
58,1,1,4,6,1.14369377882346,231466.2430643,231467.396765,0,0.917564199975459,5
59,1,2,6,4,1.55120474751667,231468.3144329,231469.8768051,0,1.6397372999927,5
60,1,1,8,9,1.00963222022189,231471.5166499,231472.5367174,0,0.495978599996306,6
61,1,1,7,17,1.29511562476073,231473.0328017,231474.33849,0,0.965913799998816,6
62,1,2,7,3,1.86094809181077,231475.3045084,231477.1761006,0,0.700664300005883,5
63,1,1,8,5,1.24450697677265,231477.8768714,231479.1330017,0,0.715757100027986,5
64,1,1,4,10,1.97826309787759,231479.8488628,231481.8389289,0,1.56101630002377,5
65,1,2,8,15,1.98981496220185,231483.4000668,231485.3998135,0,0.746704699995462,6
66,1,2,7,5,1.23201876645274,231486.146621,231487.3876987,0,1.17584549999447,6
67,1,2,6,11,1.61590632611848,231488.5637142,231490.1911218,0,2.82972820001305,5
68,1,1,3,21,1.34511543117767,231493.0209936,231494.3769763,0,0.975826899986714,4
69,1,2,4,5,1.74750057875304,231495.3529276,231497.1102218,0,1.41929080002592,5
70,1,2,4,3,1.26688664262495,231498.5295732,231499.8067041,0,2.00560600002063,4
71,1,2,4,7,1.38924158184263,231501.8124227,231503.212887,0,0.800800299999537,5
72,1,1,6,3,1.69886641519851,231504.013795,231505.7234871,0,0.597153499984415,5
73,1,1,4,22,1.49955902221993,231506.3207481,231507.8316377,0,0.940694299992174,5
74,1,1,8,10,1.92882105111803,231508.7724504,231510.7133318,0,1.0511633999995,6
75,1,1,2,22,1.28389086262336,231511.7646012,231513.0586457,0,2.9586043000163,3
76,1,2,8,8,1.26255717532465,231516.0173481,231517.2899806,0,0.883434699993813,6
77,1,2,9,10,1.87934896389986,231518.1735368,231520.0637959,0,0.837598799989792,6
78,1,2,1,2,1.98429205871521,231520.9015241,231522.8975619,0,2.1957795000053,4
79,1,1,2,20,1.3213723314485,231525.0934712,231526.4259285,0,2.45591530000092,4
80,1,2,4,11,1.41047931282937,231528.8819986,231530.3037104,0,1.74898289999692,5
81,1,1,9,19,1.09129995920658,231532.0529004,231533.155465,0,1.41906450001989,6
82,1,1,8,4,1.80435166367499,231534.5746408,231536.3903235,0,0.986111300007906,6
83,1,1,3,2,1.88945655341885,231537.3765408,231539.2780146,0,2.21105180002633,5
84,1,2,1,22,1.45860469650203,231541.4891731,231542.9582847,0,1.5981160000083,3
85,1,2,5,20,1.46776979987017,231544.5565095,231546.0349926,0,1.12804270000197,5
86,1,2,1,4,1.08824568397862,231547.1631344,231548.2627618,0,1.2668943000026,5
87,1,1,8,14,1.43397745632499,231549.5297925,231550.9747885,0,1.26182549999794,6
88,1,2,7,11,1.66640085593195,231552.2367462,231553.9146651,0,3.29062700000941,6
89,1,1,1,17,1.38424697308036,231557.2053943,231558.6001327,0,1.5271020999935,4
90,1,2,6,22,1.5687127817689,231560.1273638,231561.706394,0,1.1690127000038,5
91,1,2,4,22,1.68820238957541,231562.8755362,231564.5744652,0,0.996717199974228,5
92,1,1,1,11,1.76062815776167,231565.5713348,231567.3428513,0,1.76101149999886,4
93,1,2,7,22,1.7585385280473,231569.103971,231570.8741695,0,2.72765109999455,5
94,1,2,8,6,1.59763835708475,231573.6019432,231575.2111462,0,0.743413500022143,6
95,1,1,6,8,1.41703414036337,231575.9546872,231577.3825728,0,1.03789849998429,5
96,1,2,1,20,1.08942991331553,231578.4206012,231579.5209722,0,1.89666590001434,3
97,1,1,6,21,1.5006689147559,231581.4177416,231582.9324985,0,1.31699939997634,5
98,1,1,6,14,1.2333376749437,231584.2496367,231585.4935112,0,0.857615699991584,5
99,1,1,3,22,1.84502467086379,231586.3512298,231588.2089878,0,0.909309800015762,4
100,1,2,9,22,1.44515275847924,231589.1184369,231590.5750919,0,0.899756499973591,6
101,1,1,6,15,1.21867620345838,231591.475048,231592.7036639,0,1.57260620000307,5
102,1,2,4,8,1.13534346511899,231594.2763956,231595.422845,0,0.810032800014596,5
103,1,2,6,6,1.94673573446608,231596.2330195,231598.1896129,0,0.590081200003624,5
104,1,1,5,15,1.2368525882326,231598.7798204,231600.0272024,0,0.949804300005781,5
105,1,1,9,15,1.05553833894058,231600.9771354,231602.0430954,0,0.8853223999904,6
106,1,2,6,19,1.32848401576498,231602.9285416,231604.2673809,0,1.61205519997748,5
107,1,1,6,1,1.91943655672389,231605.879596,231607.8138419,0,1.18538939999416,5
108,1,2,2,15,1.51575960734806,231608.999358,231610.5247207,0,0.893411199998809,4
109,1,2,7,20,1.11074269241931,231611.4182764,231612.5395029,0,2.67618749997928,5
110,1,2,1,18,1.63511223322181,231615.215796,231616.8618754,0,2.55658410000615,4
111,1,2,7,12,1.41046256517182,231619.4185896,231620.8411598,0,2.83022899998468,5
112,1,2,6,9,1.83999013908371,231623.6715125,231625.5228119,0,0.724921199987875,5
113,1,2,5,8,1.55700730700715,231626.247865,231627.8161753,0,0.68828690002556,5
114,1,2,6,12,1.24015644866958,231628.504606,231629.7553949,0,0.965383999980986,5
115,1,1,8,13,1.47059270725818,231630.7209161,231632.2024596,0,0.914914099994348,6
116,1,2,3,18,1.24361100205897,231633.1175029,231634.371479,0,1.02747190001537,4
117,1,1,2,13,1.27442432941676,231635.3990552,231636.6837059,0,2.3725138999871,5
118,1,2,1,15,1.98009963626061,231639.0563285,231641.0487216,0,0.999407600000268,4
119,1,1,6,18,1.20855348598501,231642.048248,231643.2681035,0,0.936133699986385,3
120,1,2,2,16,1.89507729264011,231644.2043492,231646.1109205,0,2.48626179998973,4
121,1,2,9,17,1.88529632382058,231648.597296,231650.4949378,0,0.889098200015724,6
122,1,1,9,16,1.32811974139766,231651.3841422,231652.7225711,0,1.0428562000161,6
123,1,2,8,1,1.29481452651361,231653.7655343,231655.072267,0,0.885227899998426,6
124,1,1,5,22,1.16785180182282,231655.9576264,231657.136356,0,1.82816669999738,5
