ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,1,2,17,1.11734994610377,160446.7448507,160447.8712728,0,2.039019799995,2
2,1,1,3,9,1.49431016754865,160449.9119053,160451.4184013,0,0.968443799996749,3
3,1,2,6,9,1.8649915289897,160452.3888931,160454.2665896,0,1.26249899997492,5
4,1,2,1,22,1.61130079431115,160455.5299646,160457.1531249,0,1.06841690000147,1
5,1,2,2,2,1.2520377066971,160458.2250887,160459.4926406,0,1.18514530002722,3
6,1,1,7,22,1.0892581467904,160460.6795291,160461.7796897,0,1.53994079999393,7
7,1,1,7,9,1.4419142395778,160463.320183,160464.7745012,0,1.43225029998575,4
8,1,2,7,13,1.03805427978994,160466.2068999,160467.2580284,0,2.51151799998479,6
9,1,2,9,21,1.1208602713602,160469.7696829,160470.9015467,0,2.28528439998627,7
10,1,2,6,6,1.60838213415177,160473.18697,160474.8080133,0,1.00044289999641,5
11,1,2,6,11,1.50853546805949,160475.8085833,160477.3281162,0,0.957027500000549,5
12,1,2,8,12,1.37518105407351,160478.2852531,160479.6713944,0,1.31082709998009,7
13,1,1,6,19,1.78376002800797,160480.9823463,160482.7784757,0,1.04078989999834,5
14,1,1,9,5,1.93206329828928,160483.8194174,160485.7612618,0,1.39145759999519,7
15,1,1,3,1,1.39857762282981,160487.1528297,160488.5623878,0,1.0009371000051,5
16,1,2,6,22,1.46701983284938,160489.5634645,160491.0432458,0,1.33206089999294,6
17,1,2,5,19,1.23312222696909,160492.3754413,160493.6180258,0,0.853712799987989,5
18,1,2,2,17,1.28528670817784,160494.4718359,160495.7671771,0,1.65714319999097,3
19,1,1,2,9,1.68492771140827,160497.4244792,160499.1207425,0,1.40060610001092,2
20,1,2,2,20,1.85482255929456,160500.5215011,160502.3882906,0,1.08023379999213,2
21,1,2,3,16,1.61543897421911,160503.4686592,160505.0957009,0,1.05064349999884,4
22,1,1,6,5,1.7051144503972,160506.1465055,160507.8622188,0,1.14546430000337,5
23,1,1,6,10,1.41792794258002,160509.0078477,160510.4364201,0,1.01274669999839,5
24,1,2,9,4,1.88539075310438,160511.4493092,160513.3461434,0,1.26501909998478,9
25,1,2,1,16,1.12547175345098,160514.611287,160515.7482653,0,1.35643749998417,1
26,1,2,9,2,1.42284266312107,160517.1048325,160518.5382076,0,1.64276149999932,7
27,1,1,4,21,1.64145207428328,160520.1811018,160521.8341212,0,1.69338569999672,4
28,1,1,4,19,1.2896964293354,160523.527655,160524.8297435,0,1.94990629999666,5
29,1,2,8,13,1.96805473386125,160526.7797703,160528.7607678,0,1.7720677999896,6
30,1,1,3,8,1.25147723114912,160530.5330139,160531.7954326,0,1.39459080001689,4
31,1,2,7,4,1.7171277668113,160533.1901308,160534.9187088,0,1.74257620002027,6
32,1,1,1,8,1.31037369312116,160536.6614117,160537.9818197,0,1.32644529998652,1
33,1,2,7,12,1.0158390420133,160539.308366,160540.3358137,0,1.38531920002424,8
34,1,1,4,13,1.34602155945123,160541.7212414,160543.079271,0,1.44779949999065,5
35,1,1,5,7,1.35130902219682,160544.5271971,160545.8914759,0,0.85168620001059,5
36,1,2,7,20,1.15944279346741,160546.7432749,160547.9148608,0,1.0699639999948,7
