ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,2,8,18,1.58271005912969,82506.6864942,82508.278333,0,1.56763309999951,9
2,1,1,2,20,1.98141379764398,82509.8472357,82511.8395214,0,2.27957649999007,1
3,1,1,1,8,1.64631661335675,82514.120457,82515.7772962,0,2.18541499999992,1
4,1,1,3,11,1.1501161249323,82517.9636623,82519.1257285,0,1.88443259999622,3
5,1,2,5,16,1.90729885087217,82521.0124092,82522.9313951,0,1.78539200000523,5
6,1,1,8,15,1.29390182204686,82524.7513214,82526.0579991,0,1.81565879999835,7
7,1,2,5,9,1.37856094989253,82527.8740789,82529.2635438,0,2.33815379999578,5
8,1,2,3,11,1.91065613504913,82531.6018219,82533.5228874,0,2.51774969999678,4
9,1,2,6,12,1.77373772689163,82536.0407606,82537.8249604,0,1.67719459999353,6
10,1,1,2,12,1.6436923213622,82539.5022779,82541.1561932,0,2.9794419999962,3
11,1,1,4,6,1.68380556401848,82544.1357874,82545.83002,0,1.84843860000547,5
12,1,1,1,10,1.88814957720585,82547.6785812,82549.5785599,0,2.82817400000931,4
13,1,2,3,2,1.24025413805937,82552.4068818,82553.6576395,0,1.59102369999164,4
14,1,1,1,3,1.23746503220789,82555.2487963,82556.4960145,0,1.81013760001224,3
15,1,1,7,21,1.24028713113144,82558.3063167,82559.5569175,0,2.38172200000554,7
16,1,2,3,5,1.66774182740525,82561.938715,82563.617052,0,2.01993569999468,4
17,1,2,4,11,1.33602776826366,82565.6371301,82566.9839332,0,1.8355564000085,5
18,1,2,2,9,1.05105073281473,82568.8196254,82569.8815036,0,1.42963260000397,2
19,1,1,5,17,1.32025834822614,82571.3112585,82572.6420284,0,1.55159499999718,5
20,3,2,2,6,1.74179184878201,82574.1937632,82575.9465554,0,NaN,None
21,1,2,8,5,1.52235050306855,82579.9469931,82581.4800085,0,3.51817880000453,7
22,1,2,7,14,1.60865695933454,82584.9982974,82586.6178988,0,1.26660979998996,8
23,1,1,6,4,1.50678420511658,82587.8846617,82589.402304,0,1.54462889999559,6
24,1,2,5,22,1.66540285871072,82590.9470564,82592.6228646,0,1.68628259999969,5
25,1,2,8,9,1.26960722507325,82594.3092757,82595.589147,0,2.23269419999269,7
26,1,2,8,17,1.21174768840816,82597.8219822,82599.0432499,0,0.870363499998348,8
27,1,2,9,2,1.09694733984797,82599.9137182,82601.0205148,0,0.959714900003746,8
28,1,1,8,13,1.15785741085099,82601.9803726,82603.1483591,0,1.96392219999689,5
29,1,2,4,7,1.18034874090461,82605.1123552,82606.3035295,0,1.51611490000505,5
30,1,2,9,22,1.99580527852149,82607.8197618,82609.8292096,0,1.48831820000487,9
31,1,1,7,22,1.08212003794055,82611.3176772,82612.4138701,0,2.06087590000243,6
32,1,2,9,6,1.28417541880027,82614.4748652,82615.7693866,0,1.85277909999422,7
33,1,2,7,17,1.48734221425551,82617.622271,82619.1209915,0,1.5435218999919,7
34,1,2,8,11,1.80993108349199,82620.6647548,82622.4858328,0,2.23658360000991,7
35,1,2,4,1,1.90308227882576,82624.7225457,82626.6361816,0,2.33976899999834,5
36,1,1,7,13,1.49384680515313,82628.976099,82630.4826077,0,1.50070869999763,4
37,1,1,4,8,1.59872657186375,82631.9834459,82633.5938032,0,1.181668300007,5
38,1,2,1,20,1.15671597615123,82634.775987,82635.9431862,0,1.38876249999157,2
39,1,2,5,12,1.04290739175867,82637.3320362,82638.3852071,0,1.16898639999272,5
40,1,2,3,10,1.39761738488608,82639.5543426,82640.9626331,0,1.78895789998933,4
41,1,1,5,7,1.27732255174441,82642.7517416,82644.0395839,0,2.9553278000094,5
42,1,2,2,19,1.60738516642018,82646.9951061,82648.6122801,0,1.38990799999738,4
43,1,1,3,7,1.45602793064868,82650.0022978,82651.4689862,0,3.46743950000382,4
44,1,1,6,3,1.02866459528858,82654.9365857,82655.9751773,0,1.74340179999126,6
45,1,2,5,14,1.26789168210054,82657.7187224,82658.9963868,0,1.76137079999899,4
46,1,2,9,14,1.76666646128261,82660.7578914,82662.5361503,0,1.77323409999372,9
