ID,State,Position ID,Morph Step,Face Person,ITI,Trial_Onset,Stim_Onset,Stim_Offset,RT,Answer
1,1,1,1,19,1.191162367,58359.5145,58360.7057,0,2.6962063,4
2,1,1,6,9,1.674829450,58363.4019,58365.0767,0,1.3155714,6
3,1,2,1,5,1.496098218,58366.3923,58367.8884,0,0.8396440,1
4,1,1,1,1,1.270575296,58368.7280,58369.9986,0,1.2220140,3
5,1,1,8,18,1.162341867,58371.2206,58372.3829,0,2.0678249,8
6,1,1,8,20,1.798118865,58374.4508,58376.2489,0,2.2249767,7
7,1,2,5,16,1.745201655,58378.4739,58380.2191,0,2.6896190,5
8,1,1,6,17,1.471920006,58382.9087,58384.3806,0,2.6186550,3
9,1,1,5,3,1.750466622,58386.9993,58388.7497,0,2.4176516,6
10,1,2,3,5,1.520246462,58391.1674,58392.6876,0,1.9110731,3
11,1,2,4,7,1.189193422,58394.5987,58395.7879,0,2.1159451,4
12,1,1,9,12,1.777685299,58397.9038,58399.6815,0,2.0662304,9
13,1,1,1,6,1.494272414,58401.7478,58403.2420,0,1.1712179,2
14,1,1,9,4,1.189991066,58404.4132,58405.6032,0,2.9788697,9
15,1,2,4,10,1.922650084,58408.5821,58410.5048,0,3.1784259,4
16,1,2,8,15,1.154726972,58413.6832,58414.8379,0,1.9176202,4
17,1,1,4,9,1.133729916,58416.7555,58417.8893,0,2.8019486,3
18,1,1,3,21,1.202293883,58420.6912,58421.8935,0,1.5637408,3
19,1,1,9,5,1.426819586,58423.4572,58424.8841,0,1.8953480,9
20,1,1,7,2,1.699370360,58426.7794,58428.4788,0,1.2308864,7
21,1,1,7,8,1.478219852,58429.7097,58431.1879,0,1.2582037,7
22,1,2,4,4,1.475109673,58432.4461,58433.9212,0,2.6666700,5
23,1,2,9,21,1.793660215,58436.5879,58438.3815,0,1.0120675,4
24,1,2,7,17,1.780033603,58439.3936,58441.1736,0,1.3630157,6
25,1,2,4,15,1.942389383,58442.5366,58444.4790,0,1.7752518,3
26,1,1,7,15,1.825505975,58446.2543,58448.0798,0,2.7728630,7
27,1,1,5,5,1.300028059,58450.8527,58452.1527,0,1.2600163,5
28,1,1,6,13,1.781173944,58453.4127,58455.1939,0,1.4144508,3
29,1,1,9,14,1.369747862,58456.6083,58457.9781,0,2.1153642,9
30,1,2,1,12,1.612071629,58460.0934,58461.7055,0,1.7251534,1
31,1,2,5,14,1.979710046,58463.4307,58465.4104,0,1.1048463,4
32,1,2,2,10,1.818849949,58466.5152,58468.3341,0,1.6941341,2
33,1,1,2,22,1.906499861,58470.0282,58471.9347,0,2.3763765,3
34,1,2,7,15,1.529107037,58474.3111,58475.8402,0,2.5239107,8
35,1,1,2,13,1.805971381,58478.3641,58480.1701,0,2.4430698,2
36,1,1,6,10,1.443838618,58482.6131,58484.0570,0,3.4997296,6
37,1,2,4,9,1.472156545,58487.5567,58489.0289,0,2.1977415,4
38,1,1,6,22,1.880562087,58491.2266,58493.1072,0,1.5578095,6
39,1,2,1,22,1.164366185,58494.6650,58495.8293,0,2.5026908,1
40,1,2,1,7,1.499484712,58498.3320,58499.8315,0,1.2372164,2
41,1,2,6,3,1.021479021,58501.0687,58502.0902,0,1.5435456,7
42,1,2,3,13,1.570973721,58503.6338,58505.2047,0,2.5766118,4
43,1,2,8,22,1.925833790,58507.7813,58509.7072,0,2.0853955,4
44,1,1,1,2,1.410265222,58511.7926,58513.2028,0,1.2127430,2
45,1,1,5,21,1.290790715,58514.4156,58515.7064,0,0.8566080,4
46,1,2,1,18,1.561363030,58516.5630,58518.1243,0,1.6597954,1
47,1,2,2,4,1.930219286,58519.7841,58521.7144,0,2.7392912,3
48,1,2,5,21,1.699457277,58524.4536,58526.1531,0,2.6506024,4
49,1,2,2,5,1.389870295,58528.8037,58530.1936,0,2.5592836,2
50,1,1,6,15,1.656856924,58532.7529,58534.4097,0,1.2903126,4
51,1,1,4,15,1.657964320,58535.7000,58537.3580,0,2.1695094,3
52,1,1,9,8,1.609976544,58539.5275,58541.1375,0,1.4733142,8
53,1,2,3,8,1.352694420,58542.6108,58543.9635,0,2.3042302,2
54,1,1,1,7,1.582173720,58546.2677,58547.8499,0,2.3161523,2
55,1,1,1,14,1.162364084,58550.1660,58551.3284,0,2.1740763,3
56,1,2,3,11,1.070678037,58553.5025,58554.5732,0,2.2749748,4
57,1,1,4,20,1.370131752,58556.8481,58558.2183,0,3.3795523,5
58,1,1,4,19,1.415169335,58561.5978,58563.0130,0,1.6126884,4
59,1,1,3,19,1.156281774,58564.6257,58565.7820,0,2.0325527,3
60,1,2,3,17,1.101386214,58567.8145,58568.9159,0,2.1311873,3
61,1,2,6,14,1.928070764,58571.0471,58572.9752,0,1.1104519,6
62,1,1,1,4,1.417500631,58574.0856,58575.5031,0,1.9223766,1
63,1,1,8,3,1.447697976,58577.4255,58578.8732,0,2.5427192,8
64,1,2,5,13,1.675573276,58581.4159,58583.0915,0,1.2315763,5
65,1,1,2,15,1.424398151,58584.3231,58585.7475,0,1.9102591,3
66,1,1,2,3,1.694491497,58587.6577,58589.3522,0,2.6769469,3
67,1,2,6,22,1.457548929,58592.0291,58593.4867,0,1.1154930,6
68,1,1,5,8,1.519383307,58594.6022,58596.1216,0,0.4185272,5
69,1,2,6,6,1.900224678,58596.5401,58598.4403,0,1.8181838,5
70,1,1,1,20,1.692642014,58600.2585,58601.9512,0,2.8183464,2
71,1,2,9,20,1.971549397,58604.7695,58606.7410,0,0.9146462,8
72,1,1,8,6,1.309497681,58607.6557,58608.9652,0,3.9437759,8
73,1,2,1,15,1.447256602,58612.9090,58614.3562,0,1.5763758,1
74,1,2,9,6,1.351985215,58615.9326,58617.2846,0,3.5544200,9
75,1,2,5,11,1.923710026,58620.8390,58622.7627,0,2.0148646,5
76,1,1,2,17,1.462576516,58624.7776,58626.2402,0,2.7189427,3
77,1,1,6,6,1.452253087,58628.9591,58630.4114,0,2.0861133,6
78,1,1,9,6,1.626300619,58632.4975,58634.1238,0,2.4965610,8
79,1,1,1,8,1.741455020,58636.6203,58638.3618,0,1.4647660,2
80,1,2,8,18,1.348409738,58639.8265,58641.1750,0,2.0109247,8
81,1,1,3,16,1.003858800,58643.1859,58644.1897,0,2.8705321,2
82,1,1,5,6,1.065885128,58647.0603,58648.1262,0,2.8821124,5
83,1,1,9,21,1.628050569,58651.0083,58652.6363,0,1.5856992,9
84,1,2,2,9,1.650513120,58654.2220,58655.8725,0,1.9957038,2
85,1,2,9,9,1.506105485,58657.8682,58659.3743,0,1.7703784,9
86,1,2,9,2,1.329210122,58661.1447,58662.4739,0,2.1898723,4
87,1,1,7,12,1.912894091,58664.6638,58666.5767,0,1.2924602,3
88,1,1,9,11,1.332837936,58667.8692,58669.2020,0,1.9659348,8
